YEAR,MONTH,DAY,WIND_U10,WIND_V10,MSLP,BLH,GEOP,TEMP2M,TMAX,TMIN,DEW2M,CLOUD,RAIN,SRAD,EVAP,SOILT1,SOILM1,LAI,HEATWAVE,LAT,LON,DISTRICT
2006,3,1,-0.22302246,-0.4409027,101036.375,2020.7317,1671.1079,304.75806,303.54395,303.11963,271.71143,0,0,3117056,-2.34E-05,312.75903,0.024887297,0.515625,0,25.75,71.5,Barmer
2006,3,2,-1.3440094,-0.29492188,101076.44,2265.791,1671.1079,306.45337,304.95703,304.54688,270.74316,0,0,3131200,-2.36E-05,312.66943,0.024345372,0.515625,0,25.75,71.5,Barmer
2006,3,3,-0.9604492,1.5229645,101033.75,3152.6023,1671.1079,307.34863,306.21167,305.95898,274.2649,0,0,3105536,-2.38E-05,313.1228,0.023773078,0.515625,0,25.75,71.5,Barmer
2006,3,4,2.7045135,1.733017,100896.94,3146.9475,1671.1079,307.43457,306.70508,306.34473,272.11353,0,0,3126528,-2.41E-05,314.12085,0.02314717,0.515625,0,25.75,71.5,Barmer
2006,3,5,2.7178345,2.4644318,101014.19,2069.5261,1671.1079,306.19507,304.88306,304.13843,273.35303,0.9171753,0,2776448,-4.08E-05,312.00806,0.02796359,0.515625,0,25.75,71.5,Barmer
2006,3,6,2.7371979,-0.8365021,101060.81,2226.5361,1671.1079,305.26953,304.87012,304.2749,278.7063,0,0,3083072,-2.16E-05,312.70483,0.026447527,0.515625,0,25.75,71.5,Barmer
2006,3,7,-2.690506,-0.51712036,101068.06,2981.496,1671.1079,306.2483,305.68652,305.45435,277.45825,0.16064453,0,3008128,-2.19E-05,313.11035,0.027215458,0.515625,0,25.75,71.5,Barmer
2006,3,8,-1.7666168,1.4375763,100894.875,3593.582,1671.1079,305.41626,305.66138,305.09375,278.00366,0.005065918,0,3129024,-2.38E-05,312.72266,0.026673395,0.515625,0,25.75,71.5,Barmer
2006,3,9,-2.1741638,5.596817,101166.44,2322.6597,1671.1079,301.41382,302.31665,301.86694,284.46802,0.34744263,1.24E-05,2813184,-3.44E-05,310.76685,0.029375482,0.515625,0,25.75,71.5,Barmer
2006,3,10,-1.7002258,-3.7792358,101119.375,1378.6641,1671.1079,296.81006,297.42236,296.948,286.85962,0.08666992,5.25E-06,2954688,-0.000269969,302.50635,0.07283722,0.515625,0,25.75,71.5,Barmer
2006,3,11,-0.9313202,-2.3968506,101033.375,1649.772,1671.1079,301.4795,300.40625,299.72876,286.44604,0,0,3102208,-0.000147004,307.98218,0.040619187,0.515625,0,25.75,71.5,Barmer
2006,3,12,1.5015869,2.8413239,100878.69,2487.9373,1671.1079,305.0879,304.14502,303.65942,280.03174,0.015411377,0,3126208,-8.34E-05,311.7151,0.031042192,0.515625,0,25.75,71.5,Barmer
2006,3,13,3.6467438,5.804596,100807.94,2472.3496,1671.1079,304.80933,304.6045,304.05078,281.21094,0.18588257,0,3027264,-2.38E-05,309.8164,0.028149448,0.515625,0,25.75,71.5,Barmer
2006,3,14,2.506546,-0.52186584,100927.625,2181.2124,1671.1079,300.67578,300.65625,300.271,289.02344,0.24093628,2.15E-05,2846080,-0.000326113,306.68945,0.07120147,0.515625,0,25.75,71.5,Barmer
2006,3,15,-0.117507935,0.33000183,101031.875,2552.0173,1671.1079,302.90747,302.1128,301.75732,283.04785,0.09347534,0,3125312,-0.00028581,309.04663,0.05140254,0.515625,0,25.75,71.5,Barmer
2006,3,16,-0.3075714,-1.7268066,101109.31,3074.4006,1671.1079,304.31226,303.22778,302.77173,279.2058,0.24206543,0,2970304,-9.49E-05,310.74,0.032050606,0.515625,0,25.75,71.5,Barmer
2006,3,17,-2.7713776,-1.4674835,101189.19,2747.043,1671.1079,304.6687,304.39062,304.00244,275.60205,0,0,3230912,-2.46E-05,312.72803,0.02863716,0.515625,0,25.75,71.5,Barmer
2006,3,18,-1.6398621,-0.3399353,101102.125,3179.7798,1671.1079,306.47656,305.79053,305.5171,272.57275,0,0,3232576,-2.51E-05,314.05347,0.028048333,0.515625,0,25.75,71.5,Barmer
2006,3,19,1.8575745,3.313263,101000.81,3116.9958,1671.1079,308.58496,307.9873,307.59424,275.7002,0,0,3198720,-2.45E-05,315.27637,0.027389918,0.515625,0,25.75,71.5,Barmer
2006,3,20,5.2565002,0.9209595,100881.44,2868.3481,1671.1079,307.66138,308.02393,307.51636,277.29272,0,0,3209344,-2.31E-05,316.30005,0.026712846,0.515625,0,25.75,71.5,Barmer
2006,3,21,-0.02381897,-2.6389618,101063.56,2504.256,1671.1079,305.85376,305.61133,305.0254,280.50586,0,0,3240768,-2.40E-05,315.10498,0.026182868,0.515625,0,25.75,71.5,Barmer
2006,3,22,3.2189178,2.1007996,100738.94,3006.648,1671.1079,308.4768,307.85376,307.24097,278.83862,0,0,3223104,-2.49E-05,316.0298,0.025549766,0.515625,0,25.75,71.5,Barmer
2006,3,23,3.4057922,3.1571655,100624.625,1752.0935,1671.1079,307.1548,306.5957,305.58545,281.21777,0.005065918,0,3238016,-2.25E-05,314.80664,0.02494219,0.515625,0,25.75,71.5,Barmer
2006,3,24,4.592758,0.22076416,100706.31,2326.6792,1671.1079,306.43335,306.2119,305.51,282.06934,0,0,3246464,-2.26E-05,315.76758,0.024364248,0.515625,0,25.75,71.5,Barmer
2006,3,25,5.767685,4.2893677,100776.94,3299.8884,1671.1079,307.10547,306.3806,305.86377,275.51978,0.04333496,0,3235136,-2.07E-05,314.18237,0.024192397,0.515625,0,25.75,71.5,Barmer
2006,3,26,2.9868164,-0.9490051,100993,2513.4863,1671.1079,304.32715,304.67188,304.12622,278.24243,0,0,3311424,-2.36E-05,315.7578,0.018893272,0.515625,0,25.75,71.5,Barmer
2006,3,27,2.6790009,1.4248657,100876.75,2705.8384,1671.1079,306.39404,306.0393,305.4348,273.91846,0,0,3377408,-2.56E-05,316.07837,0.019193716,0.515625,0,25.75,71.5,Barmer
2006,3,28,-0.16862488,-2.1083984,101158.06,2518.7495,1671.1079,306.8506,306.32056,305.8286,272.60718,0,0,3391424,-2.66E-05,315.8518,0.025443468,0.515625,0,25.75,71.5,Barmer
2006,3,29,-1.6824036,-2.5600739,101278.69,1869.3901,1671.1079,306.74976,306.11523,305.5276,273.3579,0,0,3403712,-2.47E-05,314.83545,0.024837412,0.515625,0,25.75,71.5,Barmer
2006,3,30,-0.079452515,0.83421326,101063.69,2220.5159,1671.1079,308.84985,307.83398,307.3589,271.34375,0,0,3390720,-3.02E-05,317.89697,0.024106339,0.515625,0,25.75,71.5,Barmer
2006,3,31,2.9931183,3.9871063,100908.44,2386.5903,1671.1079,310.2312,309.47168,309.07764,268.4287,0,0,3399744,-2.64E-05,316.5398,0.023346614,0.515625,0,25.75,71.5,Barmer
2006,4,1,4.0121613,1.7984772,100577.25,2587.28,1671.1079,309.86963,309.27808,308.10815,284.86157,0.13345337,0,3244992,-3.70E-05,316.32788,0.02975021,0.515625,0,25.75,71.5,Barmer
2006,4,2,1.8550873,0.6450958,100667.31,3308.3071,1671.1079,310.36035,309.91162,309.45557,277.04175,0.6622009,0,3359424,-3.19E-05,320.35547,0.027972426,0.515625,0,25.75,71.5,Barmer
2006,4,3,3.0901337,1.0860596,100665.125,3223.2715,1671.1079,310.94067,310.37378,310.01733,277.75806,0.7326355,0,3325120,-2.95E-05,319.5244,0.027090948,0.515625,0,25.75,71.5,Barmer
2006,4,4,1.6945496,2.0845795,100705.25,2663.7532,1671.1079,311.31982,310.31543,309.79175,278.98096,0.5478821,0,3312128,-3.00E-05,320.40283,0.026265834,0.515625,0,25.75,71.5,Barmer
2006,4,5,1.086441,2.951065,100645.625,2426.1648,1671.1079,311.74927,311.06836,310.573,283.31006,0,0,3302464,-3.03E-05,320.85522,0.025421768,0.515625,0,25.75,71.5,Barmer
2006,4,6,0.57896423,2.4849243,100587.81,3071.5544,1671.1079,312.96265,312.708,312.2102,281.8225,0,0,3324672,-3.39E-05,322.39966,0.024497114,0.515625,0,25.75,71.5,Barmer
2006,4,7,3.0559082,2.242691,100407.125,3275.3728,1671.1079,314.33374,313.7566,313.4253,281.1577,0.59869385,0,3323328,-3.26E-05,321.63428,0.023506172,0.515625,0,25.75,71.5,Barmer
2006,4,8,1.3548737,5.9989166,100304.5,2054.794,1671.1079,312.47803,312.31543,311.86133,279.6682,0.09109497,0,3354880,-2.80E-05,319.28906,0.02249265,0.515625,0,25.75,71.5,Barmer
2006,4,9,10.031509,2.151352,100086.875,3073.5771,1671.1079,312.74072,312.82568,312.32886,278.65698,0.37686157,0,3339840,-2.47E-05,317.15186,0.026035171,0.515625,0,25.75,71.5,Barmer
2006,4,10,1.141159,-1.2706299,100624,2243.6545,1671.1079,308.9851,308.9458,308.3125,273.28076,0.021606445,0,3451776,-3.12E-05,319.39575,0.025200345,0.515625,0,25.75,71.5,Barmer
2006,4,11,0.82489014,-0.852478,100550.125,2724.4832,1671.1079,309.5647,309.3352,308.958,273.93604,0.42700195,0,3232896,-3.01E-05,321.0901,0.024263754,0.515625,0,25.75,71.5,Barmer
2006,4,12,0.072753906,-1.3948059,100527.19,2329.7712,1671.1079,309.0022,308.29028,307.81934,275.02295,0.01889038,0,3441792,-3.04E-05,318.81714,0.02344342,0.515625,0,25.75,71.5,Barmer
2006,4,13,-1.243927,1.6812286,100536.31,3310.2212,1671.1079,310.6643,309.7141,309.6089,273.59302,0.9625244,0,3112192,-2.73E-05,318.12207,0.022579607,0.515625,0,25.75,71.5,Barmer
2006,4,14,3.05365,5.2371826,100611.19,3321.553,1671.1079,311.46362,311.11426,310.7102,279.74072,0.8761902,0,3347328,-2.69E-05,319.1548,0.021701321,0.515625,0,25.75,71.5,Barmer
2006,4,15,5.5186462,-0.16764832,100647.125,3887.863,1671.1079,310.7522,310.49414,310.26,280.66846,0.34527588,0,2990592,-2.45E-05,317.65356,0.019126918,0.515625,0,25.75,71.5,Barmer
2006,4,16,0.27748108,1.8222046,100401,3877.2046,1671.1079,309.9524,309.69263,309.26978,280.14795,0.024597168,0,3401536,-3.16E-05,321.57617,0.022394776,0.515625,0,25.75,71.5,Barmer
2006,4,17,-1.0128479,-3.9185486,100690.81,3565.7776,1671.1079,307.28687,308.19116,307.8235,280.7329,0.14047241,0,3344512,-2.62E-05,319.19873,0.027517665,0.515625,0,25.75,71.5,Barmer
2006,4,18,3.0515747,4.276718,100642.81,3332.1304,1671.1079,309.83228,309.7644,309.2688,276.33643,0,0,3453504,-2.58E-05,317.6233,0.02671494,0.515625,0,25.75,71.5,Barmer
2006,4,19,6.0428467,5.542267,100611.56,1970.6433,1671.1079,311.1206,309.98828,308.9021,284.37744,0.10888672,0,3291008,-2.17E-05,315.92676,0.026058257,0.515625,0,25.75,71.5,Barmer
2006,4,20,4.982544,4.1118164,100799.56,2225.6726,1671.1079,311.95752,311.7605,310.82764,282.40625,0,0,3373952,-2.63E-05,318.78833,0.025586225,0.515625,0,25.75,71.5,Barmer
2006,4,21,2.9945831,0.42037964,100822.31,2700.8125,1671.1079,311.28174,310.64185,310.02368,280.71436,0.039520264,1.91E-06,3316800,-3.00E-05,320.3628,0.025359806,0.515625,0,25.75,71.5,Barmer
2006,4,22,3.5844421,4.071701,100667.125,2782.7341,1671.1079,312.03516,312.25757,311.76758,283.91235,0.019989014,0,3351232,-2.87E-05,321.13306,0.02474074,0.515625,0,25.75,71.5,Barmer
2006,4,23,2.3748322,4.4566956,100578.75,2028.1902,1671.1079,311.48975,310.92896,310.30078,283.85156,0.10443115,0,3366848,-2.66E-05,319.85376,0.023942193,0.515625,0,25.75,71.5,Barmer
2006,4,24,1.6417847,4.5523376,100444.25,3034.987,1671.1079,313.35547,312.50464,311.94824,281.60278,0.06793213,0,3352640,-2.82E-05,320.39404,0.023136739,0.515625,0,25.75,71.5,Barmer
2006,4,25,5.159912,3.3665314,100406.69,3024.2861,1671.1079,313.7251,313.25464,312.60645,280.09033,0,0,3413056,-2.86E-05,320.21045,0.022282675,0.515625,0,25.75,71.5,Barmer
2006,4,26,3.8445282,4.331192,100526.5,1659.8,1671.1079,311.10864,310.58447,309.71362,285.4214,0,0,3418304,-2.53E-05,318.65747,0.014761556,0.515625,0,25.75,71.5,Barmer
2006,4,27,2.0337982,4.5769806,100468.06,1610.7817,1671.1079,310.42627,310.5337,309.7539,287.3103,0,0,3395648,-2.58E-05,319.20142,0.013735719,0.515625,0,25.75,71.5,Barmer
2006,4,28,1.2469635,4.6084137,100387.81,1942.6846,1671.1079,312.13818,311.92065,311.15186,289.41138,0,0,3354368,-2.73E-05,320.8308,0.011767276,0.515625,0,25.75,71.5,Barmer
2006,4,29,1.1684418,5.2426147,100353.81,2036.5684,1671.1079,313.84814,313.24048,312.6145,287.09473,0.012542725,0,3358080,-2.84E-05,321.20898,0.011524841,0.515625,0,25.75,71.5,Barmer
2006,4,30,1.3928986,4.6690063,100523.75,1883.1477,1671.1079,312.44653,311.969,311.22046,286.61548,0.39266968,0,3139712,-2.67E-05,321.48828,0.01118543,0.515625,0,25.75,71.5,Barmer
2006,5,1,2.986557,3.9223022,100567.875,2056.6606,1671.1079,314.35718,313.59912,312.85645,278.1875,0,0,3441536,-3.12E-05,321.9109,0.006888174,0.515625,0,25.75,71.5,Barmer
2006,5,2,3.2918549,3.7897797,100573.56,2125.356,1671.1079,313.72144,313.2339,312.57666,276.81982,0,0,3499520,-3.06E-05,321.07422,0.00590124,0.515625,0,25.75,71.5,Barmer
2006,5,3,2.162506,0.056274414,100571.56,3822.0752,1671.1079,315.0608,314.3452,314.05176,282.08716,0.09777832,0,2941056,-3.21E-05,323.38672,0.004290424,0.515625,0,25.75,71.5,Barmer
2006,5,4,3.1348572,1.3434143,100494.625,4127.9717,1671.1079,316.68555,316.33447,315.98877,281.08496,0.059051514,0,3335296,-3.57E-05,324.2378,0.003656387,0.515625,1,25.75,71.5,Barmer
2006,5,5,4.1450243,6.022476,100451.375,2863.8174,1671.1079,317.39062,316.7495,316.4148,280.36206,0,0,3470592,-3.23E-05,323.13892,0.002813038,0.515625,1,25.75,71.5,Barmer
2006,5,6,5.531891,5.943863,100295.94,1555.6633,1671.1079,315.38257,315.49927,314.49854,284.3081,0,0,3453888,-2.85E-05,320.89697,0.002484392,0.515625,0,25.75,71.5,Barmer
2006,5,7,5.7816772,7.4440765,100075.375,1647.8804,1671.1079,315.38867,314.39233,313.31958,286.04614,0,0,3428224,-2.55E-05,319.4558,0.002084594,0.515625,0,25.75,71.5,Barmer
2006,5,8,6.818573,7.9727783,100071.19,1660.0454,1671.1079,314.9148,313.77856,312.64307,287.90332,0,0,3390336,-2.35E-05,318.3689,0.001646273,0.515625,0,25.75,71.5,Barmer
2006,5,9,6.6163025,5.841812,100189.06,1621.6748,1671.1079,315.27368,313.7473,312.6892,289.18848,0,0,3373632,-2.46E-05,319.3291,0.00113079,0.515625,0,25.75,71.5,Barmer
2006,5,10,5.33078,1.9857178,99979.31,3954.721,1671.1079,316.3235,316.64038,315.67578,286.15698,0.044891357,0,3379200,-3.17E-05,323.0327,0.000736475,0.515625,1,25.75,71.5,Barmer
2006,5,11,4.1631775,5.6842804,100125.44,3236.6765,1671.1079,316.16675,315.5232,314.54248,281.6621,0.024597168,0,3391616,-2.88E-05,321.98096,0.000524111,0.515625,0,25.75,71.5,Barmer
2006,5,12,3.398758,5.917572,100356.31,1524.4846,1671.1079,313.8955,312.7251,311.76733,289.74194,0,0,3377408,-2.50E-05,321.12866,0.000291474,0.515625,0,25.75,71.5,Barmer
2006,5,13,1.7257385,6.0718994,100214.375,1327.5635,1671.1079,312.2063,312.48633,311.62622,290.70117,0,0,3400576,-2.52E-05,321.04272,1.36E-06,0.515625,0,25.75,71.5,Barmer
2006,5,14,2.161621,6.216202,100298.25,1352.4558,1671.1079,311.8994,311.51636,310.71533,291.62012,0,0,3376448,-2.33E-05,320.38184,-5.06E-06,0.515625,0,25.75,71.5,Barmer
2006,5,15,1.0287933,5.9875183,100318.06,1464.7246,1671.1079,311.80444,311.3186,310.55176,292.17212,0.011413574,0,3349632,-2.39E-05,321.10034,3.58E-06,0.515625,0,25.75,71.5,Barmer
2006,5,16,0.9030762,5.9263,100364.5,1478.6609,1671.1079,311.47534,311.32446,310.54102,292.52148,0,0,3347136,-2.38E-05,320.708,4.11E-06,0.515625,0,25.75,71.5,Barmer
2006,5,17,1.8671875,4.9359894,100637.75,1585.0315,1671.1079,311.98535,311.5476,310.6648,290.8203,0,0,3374464,-2.51E-05,321.78247,3.96E-06,0.515625,0,25.75,71.5,Barmer
2006,5,18,5.3046875,3.5151978,100425.44,2612.9753,1671.1079,313.4922,313.63867,312.95825,284.61255,0,0,3416064,-2.69E-05,321.7527,4.88E-06,0.515625,0,25.75,71.5,Barmer
2006,5,19,4.79541,6.9463806,100173.25,2254.8838,1671.1079,311.64185,311.52295,310.80396,287.80225,0,0,3410432,-2.16E-05,319.20215,-3.68E-06,0.515625,0,25.75,71.5,Barmer
2006,5,20,5.055954,6.086914,100073.44,1805.4143,1671.1079,310.89575,310.40088,309.4585,293.4702,0,0,3215808,-1.92E-05,318.07568,6.27E-06,0.515625,0,25.75,71.5,Barmer
2006,5,21,4.4722443,6.1184998,100038.5,1798.9678,1671.1079,311.31445,311.13452,310.15405,293.5027,0.005401611,0,3224192,-2.01E-05,318.53418,8.59E-06,0.515625,0,25.75,71.5,Barmer
2006,5,22,4.420532,6.4071503,100096.625,1562.7031,1671.1079,311.9165,311.33643,310.3684,293.64014,0,0,3266944,-2.07E-05,319.16504,-2.94E-06,0.515625,0,25.75,71.5,Barmer
2006,5,23,4.3429413,5.995697,100136,1612.5471,1671.1079,311.43457,311.14258,310.22632,293.5586,0.24734497,0,3250560,-2.04E-05,318.77344,3.51E-06,0.515625,0,25.75,71.5,Barmer
2006,5,24,5.295761,5.0868225,100035.06,1535.5564,1671.1079,311.91626,311.53174,310.5056,291.85352,0,0,3312896,-2.15E-05,319.58447,7.75E-06,0.515625,0,25.75,71.5,Barmer
2006,5,25,4.8674164,4.508087,99986.19,1556.3035,1671.1079,312.58252,312.57642,311.61108,290.38745,0,0,3295296,-2.33E-05,320.80078,-2.00E-06,0.515625,0,25.75,71.5,Barmer
2006,5,26,4.204056,4.7535706,100136,1298.4861,1671.1079,313.1057,313.0642,311.9712,291.37866,0,0,3302272,-2.38E-05,321.0691,-9.95E-07,0.515625,0,25.75,71.5,Barmer
2006,5,27,3.9821625,5.0490723,100064.625,1126.5151,1671.1079,312.77612,313.01978,311.88794,291.26196,0,0,3318208,-2.34E-05,321.05298,-1.26E-05,0.515625,0,25.75,71.5,Barmer
2006,5,28,4.9861145,5.117325,99733.5,1086.6411,1671.1079,315.60938,314.60986,313.4663,291.60083,0,0,3343680,-2.46E-05,321.35938,-2.97E-06,0.515625,0,25.75,71.5,Barmer
2006,5,29,5.598999,5.176285,99443.375,1257.4795,1671.1079,314.81055,314.06055,313.0271,292.2954,0,0,3327296,-2.33E-05,321.3523,-1.24E-05,0.515625,0,25.75,71.5,Barmer
2006,5,30,3.797287,5.5171967,99363.625,1417.8247,1671.1079,314.53857,314.3413,313.2976,294.1106,0,0,3321920,-2.45E-05,321.73218,-3.48E-06,0.515625,0,25.75,71.5,Barmer
2006,5,31,2.2804413,5.7498474,99612.69,1379.5554,1671.1079,314.07568,313.5459,312.55298,291.37256,0,0,3317632,-2.42E-05,322.69727,4.52E-06,0.515625,0,25.75,71.5,Barmer
2006,6,1,0.13475037,3.5285034,99819.94,1349.7463,1671.1079,310.19165,310.60034,310.1001,293.99805,0.66381836,0,2185216,-1.77E-05,321.0808,-9.69E-06,0.515625,0,25.75,71.5,Barmer
2006,6,2,-3.2292328,-0.45803833,99839.25,1593.3392,1671.1079,303.77002,307.39722,306.95972,296.6565,0.7590332,0,2795968,-0.000185877,313.72388,0.08081203,0.515625,0,25.75,71.5,Barmer
2006,6,3,0.13131714,5.5104675,99817.56,1573.0637,1671.1079,310.00415,309.40967,308.92456,292.9182,0.010467529,2.86E-06,3180992,-0.000201779,317.8645,0.04624847,0.515625,0,25.75,71.5,Barmer
2006,6,4,3.1571045,6.2986145,99891,1632.8042,1671.1079,311.07837,310.30835,309.4131,293.1687,0,0,3277312,-0.000133038,316.7185,0.020769086,0.515625,0,25.75,71.5,Barmer
2006,6,5,4.373291,5.857773,100014.44,1760.2871,1671.1079,311.55664,310.59863,309.66382,292.27856,0,0,3253120,-3.81E-05,318.32617,0.010197818,0.515625,0,25.75,71.5,Barmer
2006,6,6,4.218277,6.575821,100037.31,1759.242,1671.1079,311.83203,311.12817,310.31982,290.8911,0.003814697,0,3211712,-2.05E-05,318.95703,0.009465609,0.515625,0,25.75,71.5,Barmer
2006,6,7,4.7043,5.158081,100206.25,1610.343,1671.1079,311.5078,310.97217,309.98462,291.2339,0,0,3289600,-2.14E-05,319.02124,0.008895464,0.515625,0,25.75,71.5,Barmer
2006,6,8,3.9621124,5.1627655,100240,1757.0249,1671.1079,311.3423,310.82886,310.00293,291.79858,0,0,3250368,-2.15E-05,319.71558,0.005824409,0.515625,0,25.75,71.5,Barmer
2006,6,9,2.9337006,4.9237976,100059.125,1699.9336,1671.1079,313.00342,312.3518,311.4231,290.6709,0.060943604,0,3237696,-2.37E-05,320.43872,0.005745143,0.515625,0,25.75,71.5,Barmer
2006,6,10,5.332199,7.069992,99964.875,1628.0198,1671.1079,313.58667,312.77368,311.8562,290.08813,0,0,3288448,-2.15E-05,319.2754,0.005132999,0.515625,0,25.75,71.5,Barmer
2006,6,11,7.3422546,7.7120667,99985.31,1781.6948,1671.1079,312.52856,311.8108,310.85327,291.93408,0,0,3260096,-1.88E-05,317.49902,0.004233778,0.515625,0,25.75,71.5,Barmer
2006,6,12,6.8495483,8.103653,100003.25,2016.3506,1671.1079,310.75928,310.44287,309.89575,293.66357,0.09698486,0,3020800,-1.64E-05,316.5713,0.003692899,0.515625,0,25.75,71.5,Barmer
2006,6,13,5.960724,7.0034637,100114.44,1816.4846,1671.1079,310.87598,310.66968,309.83032,292.844,0,0,3242048,-1.85E-05,317.31543,0.008536466,0.515625,0,25.75,71.5,Barmer
2006,6,14,4.7845917,6.6691895,100248.5,1799.9341,1671.1079,310.49878,310.44604,309.74756,292.55396,0.005401611,0,3215168,-1.91E-05,317.6809,0.007894825,0.515625,0,25.75,71.5,Barmer
2006,6,15,5.076416,6.9239807,100277.125,1596.2029,1671.1079,310.0713,310.4314,309.5774,292.177,0,0,3226048,-1.88E-05,317.76,0.00641356,0.515625,0,25.75,71.5,Barmer
2006,6,16,6.1351776,8.162628,100115.19,1517.3059,1671.1079,311.4226,310.8623,309.93506,291.3313,0.040008545,0,3216064,-1.81E-05,316.58813,0.005580522,0.515625,0,25.75,71.5,Barmer
2006,6,17,4.8664093,6.309143,100363.75,1725.8792,1671.1079,309.91406,309.9463,308.95508,292.10522,0.010009766,0,3218752,-1.89E-05,317.4248,0.003281444,0.515625,0,25.75,71.5,Barmer
2006,6,18,4.675308,5.4848022,100321,1898.0139,1671.1079,311.60596,311.05933,310.13037,291.0271,0.011260986,0,3211968,-2.11E-05,319.61157,0.002977196,0.515625,0,25.75,71.5,Barmer
2006,6,19,4.066635,4.281967,100234,1919.353,1671.1079,312.67725,311.37524,310.69556,286.67383,0.010009766,0,3233472,-2.29E-05,320.15332,0.002682373,0.515625,0,25.75,71.5,Barmer
2006,6,20,2.2721863,2.8045044,100116.81,2218.3352,1671.1079,312.4431,312.1294,311.49902,288.93164,0.012542725,0,3198656,-2.75E-05,322.98486,0.002246913,0.515625,0,25.75,71.5,Barmer
2006,6,21,1.9547272,-0.17521667,100033.06,2972.0088,1671.1079,313.16455,313.29565,313.10425,288.9746,0.362854,0,2579648,-2.68E-05,324.1194,0.001904264,0.515625,0,25.75,71.5,Barmer
2006,6,22,0.48213196,-2.8451385,99746.5,3611.818,1671.1079,316.58838,315.91113,315.46558,286.00024,0.3060608,0,3020160,-3.24E-05,325.63647,0.001521781,0.515625,0,25.75,71.5,Barmer
2006,6,23,-0.39945984,-1.5987244,99611.44,3947.1033,1671.1079,317.45703,317.2588,316.99634,287.98706,0.2355957,0,2882496,-3.51E-05,328.4812,0.001027413,0.515625,1,25.75,71.5,Barmer
2006,6,24,-1.5096893,2.3316956,99690.375,2866.6382,1671.1079,315.9724,315.83154,315.21655,291.56934,0.16937256,0,3088640,-3.23E-05,326.82495,0.00057067,0.515625,0,25.75,71.5,Barmer
2006,6,25,0.85983276,3.7071686,99788.31,2136.645,1671.1079,313.55444,312.91333,312.27637,295.552,0.82888794,2.86E-06,3066112,-2.71E-05,324.07935,0.001334533,0.515625,0,25.75,71.5,Barmer
2006,6,26,-0.26496887,2.0382385,99963.375,982.12866,1671.1079,309.3921,307.73682,306.94653,296.29053,0.78131104,9.54E-07,2226944,-7.97E-05,320.7119,0.015194237,0.515625,0,25.75,71.5,Barmer
2006,6,27,-0.1725769,5.0325165,99773.44,1528.0134,1671.1079,310.03906,309.8689,309.03735,297.14014,0.060272217,0,2875520,-2.01E-05,316.98877,0.008705717,0.515625,0,25.75,71.5,Barmer
2006,6,28,1.6138763,3.776245,99895.06,1636.8667,1671.1079,310.63867,310.03394,309.39014,295.26416,0.8891907,5.34E-05,2832320,-2.42E-05,320.54883,0.009004314,0.515625,0,25.75,71.5,Barmer
2006,6,29,2.5583954,4.7513885,99690.94,1951.8916,1671.1079,312.69775,312.2744,311.64917,295.36328,0.079071045,0,3102528,-2.53E-05,322.0193,0.014986899,0.515625,0,25.75,71.5,Barmer
2006,6,30,1.0514832,5.360962,99718.31,1883.6069,1671.1079,312.53613,311.20776,310.57935,295.5923,0.77801514,0,2553600,-2.01E-05,320.95874,0.017241053,0.515625,0,25.75,71.5,Barmer
2007,3,1,-0.28749084,-3.840149,101172,1276.4753,1671.1079,296.82935,296.65112,296.13794,285.94116,0.08554077,0,2971392,-0.000278943,302.40967,0.071639925,0.515625,0,25.75,71.5,Barmer
2007,3,2,-2.1774597,-1.7193756,101437.06,1303.8442,1671.1079,298.25366,297.9944,297.36206,280.81348,0,0,3070080,-0.000184896,303.8584,0.045690242,0.515625,0,25.75,71.5,Barmer
2007,3,3,1.2263031,1.0966339,101286.19,1654.6748,1671.1079,301.61792,301.07373,300.34375,279.40845,0,0,3035776,-0.000102036,307.94165,0.035359252,0.515625,0,25.75,71.5,Barmer
2007,3,4,-1.2072144,0.5303345,101323.875,2232.8354,1671.1079,303.85352,303.22437,302.82983,278.5205,0,0,3071488,-6.14E-05,310.3506,0.030744523,0.515625,0,25.75,71.5,Barmer
2007,3,5,-0.9319763,-2.1871796,101502.56,2815.086,1671.1079,303.1997,303.792,303.45215,277.25513,0,0,3080384,-3.94E-05,311.02417,0.029045183,0.515625,0,25.75,71.5,Barmer
2007,3,6,0.6532898,-2.8712769,101350.625,2162.5303,1671.1079,302.68335,302.62988,301.8816,277.42285,0,0,3119168,-3.13E-05,310.79834,0.028719686,0.515625,0,25.75,71.5,Barmer
2007,3,7,0.77093506,-0.4099579,101034.94,2154.8486,1671.1079,303.76562,303.1006,302.59814,275.09204,0,0,3163392,-3.38E-05,312.84058,0.028638817,0.515625,0,25.75,71.5,Barmer
2007,3,8,2.3434296,3.335968,100860.875,2667.879,1671.1079,305.13184,305.0686,304.573,274.88843,0,0,3157184,-3.18E-05,312.0337,0.028612502,0.515625,0,25.75,71.5,Barmer
2007,3,9,6.4968567,3.202362,100766.31,2414.0908,1671.1079,303.55542,304.24023,303.90625,285.3994,0.34173584,0,2431488,-2.26E-05,308.66895,0.028738901,0.515625,0,25.75,71.5,Barmer
2007,3,10,-1.2175293,0.2942047,101018.19,2318.9841,1671.1079,303.48486,303.16992,302.90234,283.64307,0.25445557,0,2673472,-2.81E-05,313.3855,0.028640188,0.515625,0,25.75,71.5,Barmer
